index,model,folds,class,test_set_precision,test_set_recall,test_set_micro_precision,test_set_micro_recall,test_accuracy,validation_set_precision,validation_set_recall,validation_set_micro_precision,validation_set_micro_recall,validation_accuracy
115,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,health,0.8313546376321266,0.9472477064220184,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.9101686213167952,0.9430358632193494,0.8558867179300701,0.8558867179300701,0.8558867179300701
116,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,opinions,0.685820677473924,0.503968253968254,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.6881124807395994,0.5462749615975422,0.8558867179300701,0.8558867179300701,0.8558867179300701
117,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,politics,0.8206629034380896,0.8347826086956522,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.832428353964148,0.8937593703148426,0.8558867179300701,0.8558867179300701,0.8558867179300701
118,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,sport,0.9444349151896321,0.9622641509433962,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8997004515400742,0.8867924528301887,0.8558867179300701,0.8558867179300701,0.8558867179300701
119,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,style,0.0,0.0,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.0,0.0,0.8558867179300701,0.8558867179300701,0.8558867179300701
120,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,travel,0.0,0.0,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.5833333333333334,0.25,0.8558867179300701,0.8558867179300701,0.8558867179300701
121,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,us,0.8654556650246306,0.7653846153846153,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.7710398343338453,0.6419471153846154,0.8558867179300701,0.8558867179300701,0.8558867179300701
122,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,weather,0.7068548387096774,0.9130434782608695,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8173076923076923,0.9479166666666667,0.8558867179300701,0.8558867179300701,0.8558867179300701
123,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,world,0.8359194851217424,0.8720238095238095,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8581439151869477,0.8983461648132306,0.8558867179300701,0.8558867179300701,0.8558867179300701
124,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,macro avg,0.6179153787686725,0.6281929217562429,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.6883710304818458,0.6684065663461257,0.8558867179300701,0.8558867179300701,0.8558867179300701
125,"MLP Hidden Layer (20,20,): Full Dataset Raw",4,weighted avg,0.8363543084135833,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.848686849735007,0.8558867179300701,0.8558867179300701,0.8558867179300701,0.8558867179300701
126,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,business,0.8987215292306477,0.9007936507936507,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.9004596255082931,0.9391882483987747,0.8346030929511342,0.8346030929511342,0.8346030929511342
127,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,cnn,0.0,0.0,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.25,0.25,0.8346030929511342,0.8346030929511342,0.8346030929511342
128,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,entertainment,0.7167931688804554,0.7844827586206897,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.805355235042735,0.7758620689655172,0.8346030929511342,0.8346030929511342,0.8346030929511342
129,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,health,0.83979048046671,0.9243119266055047,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.8913172762414511,0.9339658048373645,0.8346030929511342,0.8346030929511342,0.8346030929511342
130,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,opinions,0.607022818378045,0.4444444444444444,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.7013668890648874,0.47382232462877627,0.8346030929511342,0.8346030929511342,0.8346030929511342
131,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,politics,0.7689745962533268,0.7956521739130435,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.796811940846104,0.8373313343328337,0.8346030929511342,0.8346030929511342,0.8346030929511342
132,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,sport,0.9199283751962323,0.8632075471698114,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.8450291088222123,0.8962264150943395,0.8346030929511342,0.8346030929511342,0.8346030929511342
133,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,style,0.0,0.0,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.25,0.0625,0.8346030929511342,0.8346030929511342,0.8346030929511342
134,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,travel,0.0,0.0,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.3333333333333333,0.25,0.8346030929511342,0.8346030929511342,0.8346030929511342
135,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,us,0.7643528026882395,0.7692307692307692,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.7261873666797265,0.6421875,0.8346030929511342,0.8346030929511342,0.8346030929511342
136,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,weather,0.7218406593406594,0.8152173913043478,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.8217424242424243,0.90625,0.8346030929511342,0.8346030929511342,0.8346030929511342
137,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,world,0.8241828606929587,0.8511904761904763,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.8323807772940957,0.871444610778443,0.8346030929511342,0.8346030929511342,0.8346030929511342
138,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,macro avg,0.5884672742606062,0.5957109281893949,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.6794986647562719,0.6532315255863375,0.8346030929511342,0.8346030929511342,0.8346030929511342
139,"MLP Hidden Layer (20,20,): Derived Dataset 1",4,weighted avg,0.8048131728327272,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.8150060753341433,0.8267377628192935,0.8346030929511342,0.8346030929511342,0.8346030929511342,0.8346030929511342
140,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,business,0.8134321856704767,0.8941798941798942,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.8635357229317114,0.900877192982456,0.8184853497234319,0.8184853497234319,0.8184853497234319
141,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,cnn,0.0,0.0,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.09166666666666667,0.25,0.8184853497234319,0.8184853497234319,0.8184853497234319
142,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,entertainment,0.777106983144135,0.5172413793103449,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.7491765480895917,0.603448275862069,0.8184853497234319,0.8184853497234319,0.8184853497234319
143,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,health,0.8707097918089999,0.8944954128440368,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.9002140670323366,0.93628023352794,0.8184853497234319,0.8184853497234319,0.8184853497234319
144,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,opinions,0.6454876800218415,0.503968253968254,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.7014156908021332,0.5022401433691757,0.8184853497234319,0.8184853497234319,0.8184853497234319
145,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,politics,0.785764197331467,0.8369565217391304,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.8014976039431216,0.8611506746626687,0.8184853497234319,0.8184853497234319,0.8184853497234319
146,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,sport,0.8333333333333333,0.8726415094339623,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.8086963372047887,0.8773584905660378,0.8184853497234319,0.8184853497234319,0.8184853497234319
147,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,style,0.0,0.0,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.0,0.0,0.8184853497234319,0.8184853497234319,0.8184853497234319
148,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,travel,0.0,0.0,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.75,0.25,0.8184853497234319,0.8184853497234319,0.8184853497234319
149,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,us,0.7629150832928284,0.676923076923077,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.7017409749513823,0.6304086538461539,0.8184853497234319,0.8184853497234319,0.8184853497234319
150,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,weather,0.7605519480519481,0.8369565217391305,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.7795258620689656,0.8740942028985508,0.8184853497234319,0.8184853497234319,0.8184853497234319
151,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,world,0.830748911255662,0.8318452380952381,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.8348873479910301,0.8534983604220131,0.8184853497234319,0.8184853497234319,0.8184853497234319
152,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,macro avg,0.5900041761592243,0.572100650686089,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.6651964018068107,0.6282796856780888,0.8184853497234319,0.8184853497234319,0.8184853497234319
153,"MLP Hidden Layer (20,20,): Derived Dataset 2",4,weighted avg,0.7934695242058593,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.8004252733900364,0.8130509883787986,0.8184853497234319,0.8184853497234319,0.8184853497234319,0.8184853497234319
154,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,business,0.9116500837298079,0.9140211640211641,0.830801944106926,0.830801944106926,0.830801944106926,0.9269763180410653,0.9352478418267891,0.8488926927477362,0.8488926927477362,0.8488926927477362
155,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,cnn,0.0,0.0,0.830801944106926,0.830801944106926,0.830801944106926,0.375,0.25,0.8488926927477362,0.8488926927477362,0.8488926927477362
156,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,entertainment,0.7853128991060025,0.7413793103448275,0.830801944106926,0.830801944106926,0.830801944106926,0.7587181337181337,0.7931034482758621,0.8488926927477362,0.8488926927477362,0.8488926927477362
157,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,health,0.8520254820936639,0.9495412844036698,0.830801944106926,0.830801944106926,0.830801944106926,0.8896271673485291,0.9521476230191828,0.8488926927477362,0.8488926927477362,0.8488926927477362
158,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,opinions,0.6224874674636074,0.4246031746031746,0.830801944106926,0.830801944106926,0.830801944106926,0.7414651493598862,0.4739503328213006,0.8488926927477362,0.8488926927477362,0.8488926927477362
159,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,politics,0.8202976907542417,0.8021739130434782,0.830801944106926,0.830801944106926,0.830801944106926,0.8230176076470659,0.8828148425787107,0.8488926927477362,0.8488926927477362,0.8488926927477362
160,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,sport,0.9402941176470588,0.8915094339622641,0.830801944106926,0.830801944106926,0.830801944106926,0.9101830459647171,0.9009433962264151,0.8488926927477362,0.8488926927477362,0.8488926927477362
161,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,style,0.0,0.0,0.830801944106926,0.830801944106926,0.830801944106926,0.5,0.16666666666666666,0.8488926927477362,0.8488926927477362,0.8488926927477362
162,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,travel,0.0,0.0,0.830801944106926,0.830801944106926,0.830801944106926,0.5,0.25,0.8488926927477362,0.8488926927477362,0.8488926927477362
163,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,us,0.7742886453823954,0.7653846153846153,0.830801944106926,0.830801944106926,0.830801944106926,0.7362551085818766,0.66171875,0.8488926927477362,0.8488926927477362,0.8488926927477362
164,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,weather,0.7361295313881521,0.8804347826086957,0.830801944106926,0.830801944106926,0.830801944106926,0.7845447175285885,0.9166666666666666,0.8488926927477362,0.8488926927477362,0.8488926927477362
165,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,world,0.8019244841053352,0.8913690476190477,0.830801944106926,0.830801944106926,0.830801944106926,0.8312685395361012,0.8879205873966353,0.8488926927477362,0.8488926927477362,0.8488926927477362
166,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,macro avg,0.6037008668058554,0.6050347271659114,0.830801944106926,0.830801944106926,0.830801944106926,0.7314213156438303,0.6725983462898524,0.8488926927477362,0.8488926927477362,0.8488926927477362
167,"MLP Hidden Layer (20,20,): Derived Dataset 3",4,weighted avg,0.8181243074980995,0.830801944106926,0.830801944106926,0.830801944106926,0.830801944106926,0.8428435113946274,0.8488926927477362,0.8488926927477362,0.8488926927477362,0.8488926927477362
168,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,business,0.9172856505303314,0.9087301587301587,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.9377722850798351,0.9273113338902812,0.864701495626055,0.864701495626055,0.864701495626055
169,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,cnn,0.0,0.0,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.5,0.25,0.864701495626055,0.864701495626055,0.864701495626055
170,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,entertainment,0.8362099856665073,0.7413793103448275,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8491187739463602,0.7758620689655171,0.864701495626055,0.864701495626055,0.864701495626055
171,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,health,0.7900104376088068,0.9564220183486238,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8558680589779591,0.9726438698915763,0.864701495626055,0.864701495626055,0.864701495626055
172,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,opinions,0.7524352576678157,0.503968253968254,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8352299404453011,0.5945980542754736,0.864701495626055,0.864701495626055,0.864701495626055
173,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,politics,0.8505818160907507,0.8282608695652173,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8451179458225458,0.8959895052473763,0.864701495626055,0.864701495626055,0.864701495626055
174,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,sport,0.9580411962764903,0.9669811320754718,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.9205404383975813,0.9245283018867925,0.864701495626055,0.864701495626055,0.864701495626055
175,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,style,0.0,0.0,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.25,0.08333333333333333,0.864701495626055,0.864701495626055,0.864701495626055
176,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,travel,0.0,0.0,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.29166666666666663,0.25,0.864701495626055,0.864701495626055,0.864701495626055
177,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,us,0.8214685739887353,0.7961538461538462,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.7682004893839784,0.665204326923077,0.864701495626055,0.864701495626055,0.864701495626055
178,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,weather,0.6948275862068964,0.8913043478260869,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8008241758241758,0.8953804347826086,0.864701495626055,0.864701495626055,0.864701495626055
179,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,world,0.8383595070299711,0.8869047619047619,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8469735158996181,0.9058311947533504,0.864701495626055,0.864701495626055,0.864701495626055
180,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,macro avg,0.6216016675888587,0.6233420582431041,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.7251093575370019,0.6783902019957821,0.864701495626055,0.864701495626055,0.864701495626055
181,"MLP Hidden Layer (30,30,) tol 5e-5: Full Dataset Raw",4,weighted avg,0.8383300336490225,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.8469015795868773,0.859668241995081,0.864701495626055,0.864701495626055,0.864701495626055,0.864701495626055
182,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,business,0.9107542079548002,0.898148148148148,0.81591737545565,0.81591737545565,0.81591737545565,0.8889599548401774,0.9325744917850181,0.826698137193166,0.826698137193166,0.826698137193166
183,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,cnn,0.0,0.0,0.81591737545565,0.81591737545565,0.81591737545565,0.375,0.25,0.826698137193166,0.826698137193166,0.826698137193166
184,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,entertainment,0.7891544117647059,0.8706896551724137,0.81591737545565,0.81591737545565,0.81591737545565,0.826923076923077,0.7931034482758621,0.826698137193166,0.826698137193166,0.826698137193166
185,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,health,0.8196387546719262,0.926605504587156,0.81591737545565,0.81591737545565,0.81591737545565,0.8628659416256135,0.9430567139282735,0.826698137193166,0.826698137193166,0.826698137193166
186,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,opinions,0.6653563066273033,0.4722222222222222,0.81591737545565,0.81591737545565,0.81591737545565,0.7129115023935997,0.49001536098310294,0.826698137193166,0.826698137193166,0.826698137193166
187,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,politics,0.7882048181724746,0.8065217391304348,0.81591737545565,0.81591737545565,0.81591737545565,0.821880270162597,0.8069715142428785,0.826698137193166,0.826698137193166,0.826698137193166
188,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,sport,0.9153761504601841,0.8679245283018868,0.81591737545565,0.81591737545565,0.81591737545565,0.9040314843886272,0.8820754716981133,0.826698137193166,0.826698137193166,0.826698137193166
189,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,style,0.0,0.0,0.81591737545565,0.81591737545565,0.81591737545565,0.0,0.0,0.826698137193166,0.826698137193166,0.826698137193166
190,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,travel,0.0,0.0,0.81591737545565,0.81591737545565,0.81591737545565,0.5,0.25,0.826698137193166,0.826698137193166,0.826698137193166
191,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,us,0.7157291596807727,0.726923076923077,0.81591737545565,0.81591737545565,0.81591737545565,0.668290581849507,0.62265625,0.826698137193166,0.826698137193166,0.826698137193166
192,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,weather,0.7568979933110368,0.8152173913043478,0.81591737545565,0.81591737545565,0.81591737545565,0.8262820512820512,0.9375,0.826698137193166,0.826698137193166,0.826698137193166
193,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,world,0.804784326624767,0.8392857142857143,0.81591737545565,0.81591737545565,0.81591737545565,0.8080927689254602,0.8549864556601083,0.826698137193166,0.826698137193166,0.826698137193166
194,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,macro avg,0.5971580107723309,0.6019614983396167,0.81591737545565,0.81591737545565,0.81591737545565,0.6829364693658926,0.6469116422144464,0.826698137193166,0.826698137193166,0.826698137193166
195,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 1",4,weighted avg,0.8074962344884363,0.81591737545565,0.81591737545565,0.81591737545565,0.81591737545565,0.8195615682124653,0.826698137193166,0.826698137193166,0.826698137193166,0.826698137193166
196,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,business,0.8784383308632413,0.8796296296296295,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.9135708212613961,0.8916248955722639,0.8209191788395077,0.8209191788395077,0.8209191788395077
197,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,cnn,0.0,0.0,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.375,0.25,0.8209191788395077,0.8209191788395077,0.8209191788395077
198,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,entertainment,0.8159796069457531,0.5517241379310345,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.7857905982905983,0.75,0.8209191788395077,0.8209191788395077,0.8209191788395077
199,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,health,0.7759537593399053,0.9426605504587156,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.8449862739445192,0.9521684737281069,0.8209191788395077,0.8209191788395077,0.8209191788395077
200,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,opinions,0.6229736024844721,0.48809523809523814,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.6203018707482993,0.44585253456221197,0.8209191788395077,0.8209191788395077,0.8209191788395077
201,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,politics,0.8061170684154555,0.8282608695652174,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.8048484121345084,0.8524550224887556,0.8209191788395077,0.8209191788395077,0.8209191788395077
202,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,sport,0.9278311425682508,0.7924528301886793,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.8880270464829287,0.8962264150943396,0.8209191788395077,0.8209191788395077,0.8209191788395077
203,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,style,0.0,0.0,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.0,0.0,0.8209191788395077,0.8209191788395077,0.8209191788395077
204,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,travel,0.0,0.0,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.75,0.25,0.8209191788395077,0.8209191788395077,0.8209191788395077
205,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,us,0.7207597227334069,0.6192307692307693,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.7166556044447758,0.5683293269230769,0.8209191788395077,0.8209191788395077,0.8209191788395077
206,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,weather,0.7683880471380471,0.8152173913043478,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.7697646414887793,0.8220108695652174,0.8209191788395077,0.8209191788395077,0.8209191788395077
207,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,world,0.7720025341851011,0.855654761904762,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.8035732169635963,0.8924116053607072,0.8209191788395077,0.8209191788395077,0.8209191788395077
208,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,macro avg,0.5907036512228028,0.5644105148590327,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.6893765404799502,0.6309232619412233,0.8209191788395077,0.8209191788395077,0.8209191788395077
209,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 2",4,weighted avg,0.7893217449428787,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.7967800729040097,0.8130786275290084,0.8209191788395077,0.8209191788395077,0.8209191788395077,0.8209191788395077
210,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,business,0.9313782078487961,0.9153439153439152,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.9373703895147283,0.9273113338902813,0.8513243045885771,0.8513243045885771,0.8513243045885771
211,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,cnn,0.0,0.0,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.5,0.25,0.8513243045885771,0.8513243045885771,0.8513243045885771
212,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,entertainment,0.68796685340803,0.8103448275862069,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.7513473884441626,0.853448275862069,0.8513243045885771,0.8513243045885771,0.8513243045885771
213,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,health,0.838916440625329,0.9541284403669725,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.8755608938172276,0.9589866555462887,0.8513243045885771,0.8513243045885771,0.8513243045885771
214,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,opinions,0.6794134727061557,0.42857142857142855,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.7804089975142606,0.48611111111111116,0.8513243045885771,0.8513243045885771,0.8513243045885771
215,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,politics,0.8102644897135278,0.8152173913043478,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.8236974989414427,0.8763493253373313,0.8513243045885771,0.8513243045885771,0.8513243045885771
216,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,sport,0.9550860344137655,0.9056603773584906,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.9076481162947329,0.9103773584905661,0.8513243045885771,0.8513243045885771,0.8513243045885771
217,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,style,0.0,0.0,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.25,0.08333333333333333,0.8513243045885771,0.8513243045885771,0.8513243045885771
218,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,travel,0.0,0.0,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.5,0.25,0.8513243045885771,0.8513243045885771,0.8513243045885771
219,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,us,0.7379535270852756,0.7884615384615383,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.7276524644945698,0.6615985576923077,0.8513243045885771,0.8513243045885771,0.8513243045885771
220,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,weather,0.8269230769230769,0.8260869565217391,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.8380132850241545,0.863677536231884,0.8513243045885771,0.8513243045885771,0.8513243045885771
221,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,world,0.8243687821900112,0.8869047619047619,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.8286520185893803,0.899860992301112,0.8513243045885771,0.8513243045885771,0.8513243045885771
222,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,macro avg,0.6076892404094973,0.6108933031182834,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.7266959210528884,0.6684212066496903,0.8513243045885771,0.8513243045885771,0.8513243045885771
223,"MLP Hidden Layer (30,30,) tol 5e-5: Derived Dataset 3",4,weighted avg,0.8256459324660812,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.8365735115431349,0.8457122457878397,0.8513243045885771,0.8513243045885771,0.8513243045885771,0.8513243045885771